Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
3188.3188	31.68638	31.40615	30.95993	30.64398	30.43677	29.88102	29.46608	29.00731	28.97437	28.54862	27.93202	27.76841	27.40718
3190.81914	31.70072	31.41332	30.97785	30.66601	30.46248	29.9104	29.49913	29.04036	29.01109	28.58535	27.9614	27.79412	27.43289
3193.31864	31.70802	31.43137	31.00664	30.70285	30.48464	29.94723	29.53597	29.07353	29.0516	28.62218	28.00558	27.82362	27.45137
3195.81949	31.80114	31.49226	31.03171	30.72487	30.50666	29.96558	29.56166	29.11023	29.07731	28.64789	28.02395	27.85667	27.48076
3198.31922	31.22453	31.2631	30.98165	30.72497	30.53244	30.00605	29.59846	29.14703	29.11042	28.69201	28.06073	27.88244	27.50652
3200.81941	30.59423	30.83339	30.74896	30.59665	30.43715	29.99151	29.62062	29.18019	29.14346	28.71416	28.09022	27.90826	27.52134
3203.3193	30.06947	30.39631	30.45233	30.37636	30.26824	29.91802	29.60586	29.20214	29.16848	28.7398	28.10852	27.93757	27.54697
3205.81933	29.63288	30.00474	30.16256	30.14897	30.07022	29.81176	29.56199	29.20231	29.19729	28.77298	28.1417	27.95974	27.56547
3208.3193	29.25852	29.65607	29.87261	29.92508	29.86102	29.68697	29.4996	29.19497	29.20803	28.79133	28.16372	27.99277	27.59116
3210.81944	28.9135	29.33307	29.60099	29.69384	29.64812	29.54014	29.41516	29.16925	29.20804	28.8207	28.20043	28.02214	27.62053
3213.31995	28.60903	29.03593	29.35157	29.47745	29.45009	29.40083	29.32356	29.13638	29.2046	28.8392	28.22627	28.04798	27.6427
3215.82025	28.33752	28.76443	29.10209	29.26834	29.24832	29.25779	29.22456	29.08876	29.1796	28.84294	28.2447	28.06273	27.6648
3218.31972	28.06975	28.51501	28.88203	29.07031	29.04661	29.09645	29.10726	29.01918	29.1511	28.83575	28.25586	28.08124	27.6833
3220.8198	27.82749	28.27275	28.65812	28.8831	28.86675	28.97164	29.00448	28.96044	29.11837	28.82842	28.27421	28.09592	27.70165
3223.31978	27.60361	28.04153	28.45259	28.68491	28.67957	28.82116	28.89437	28.8907	29.07432	28.81741	28.28155	28.11061	27.73469
3225.81979	27.3798	27.82506	28.24347	28.50882	28.4998	28.67076	28.77333	28.81003	29.01935	28.79913	28.28163	28.11802	27.73843
3228.32026	27.17803	27.62329	28.06005	28.33274	28.32739	28.53505	28.65965	28.73306	28.97171	28.77352	28.29272	28.12543	27.76053
3230.82038	26.96896	27.41789	27.86933	28.16037	28.15503	28.38471	28.54234	28.64143	28.92048	28.7443	28.2892	28.12926	27.77536
3233.3206	26.78912	27.24172	27.69316	28.00256	28.00088	28.26726	28.42856	28.56069	28.85441	28.71494	28.26717	28.12558	27.7827
3235.82034	26.60571	27.05463	27.51708	27.84483	27.84316	28.13523	28.31487	28.48371	28.78842	28.67832	28.26358	28.12199	27.79746
3238.32087	26.44052	26.88211	27.36291	27.70167	27.69632	27.99941	28.21208	28.3956	28.72602	28.6416	28.24888	28.12565	27.81213
3240.82023	26.26451	26.70977	27.19424	27.54034	27.54233	27.87111	28.09113	28.30767	28.66379	28.59038	28.2307	28.11114	27.80495
3243.32102	26.10669	26.54828	27.04009	27.40087	27.39919	27.74999	27.98836	28.2306	28.58671	28.55001	28.20868	28.09278	27.81596
3245.82051	25.94529	26.39055	26.8897	27.26516	27.27083	27.62529	27.88936	28.14995	28.51705	28.50237	28.18673	28.08185	27.82338
3248.32124	25.81315	26.24739	26.75022	27.12568	27.12767	27.50416	27.77189	28.0545	28.45464	28.46565	28.17203	28.07449	27.82336
3250.82114	25.69954	26.11911	26.61092	26.99739	27.00673	27.39789	27.68398	27.9776	28.37774	28.41444	28.14284	28.04897	27.8272
3253.32066	25.5564	25.97597	26.47145	26.86159	26.8746	27.27678	27.57754	27.89318	28.30064	28.36304	28.10612	28.0306	27.81984
3255.82114	25.45734	25.8659	26.35771	26.74785	26.75719	27.16671	27.48215	27.80881	28.23833	28.30439	28.07684	28.00865	27.82359
3258.32084	25.33269	25.73758	26.23306	26.63054	26.63988	27.0604	27.37218	27.72453	28.16509	28.25318	28.04397	27.98313	27.81642
3260.82158	25.21884	25.62005	26.11553	26.51668	26.53336	26.94655	27.27668	27.62902	28.09893	28.2017	28.01819	27.96469	27.81266
3263.32145	25.11991	25.51746	26.01294	26.40308	26.4271	26.84396	27.19977	27.55212	28.01467	28.1468	27.98531	27.94282	27.80546
3265.82121	25.02456	25.40743	25.89924	26.30039	26.31707	26.74494	27.09709	27.47145	27.94136	28.09184	27.94136	27.91355	27.78721
3268.3214	24.92562	25.31215	25.80029	26.20511	26.21812	26.64967	27.00548	27.39086	27.87912	28.02592	27.90114	27.87333	27.77268
3270.8214	24.83746	25.21665	25.69745	26.0986	26.12996	26.5615	26.92466	27.32105	27.80195	27.97445	27.86067	27.84754	27.7579
3273.32127	24.76419	25.13237	25.61317	26.01065	26.02733	26.46621	26.84405	27.24411	27.72504	27.91222	27.82781	27.81101	27.74339
3275.82155	24.68354	25.04438	25.52885	25.92633	25.94301	26.38189	26.77074	27.1708	27.66639	27.85724	27.78384	27.77071	27.73246
3278.32233	24.60287	24.96371	25.4335	25.84199	25.86601	26.30489	26.6864	27.10481	27.59306	27.79492	27.74354	27.74142	27.71418
3280.82145	24.52218	24.87202	25.35282	25.7503	25.77798	26.21687	26.60939	27.02412	27.52707	27.74362	27.70325	27.70847	27.69223
3283.32163	24.45612	24.80228	25.26473	25.66221	25.6899	26.13245	26.52864	26.95072	27.46101	27.68857	27.67021	27.67176	27.67389
3285.82189	24.37914	24.72163	25.18041	25.57789	25.61292	26.04813	26.459	26.88108	27.39135	27.63359	27.61891	27.64248	27.65194
3288.32185	24.3315	24.65564	25.11809	25.50089	25.53592	25.9748	26.37833	26.81142	27.3327	27.59329	27.58595	27.61319	27.64467
3290.82201	24.25082	24.5823	25.03741	25.42388	25.4589	25.89778	26.29765	26.73441	27.27773	27.53831	27.53831	27.57657	27.62273
3293.32227	24.19586	24.51266	24.97144	25.3469	25.38559	25.82448	26.23168	26.66477	27.20807	27.48701	27.5127	27.53994	27.60445
3295.82224	24.14447	24.45393	24.90904	25.29184	25.3232	25.75841	26.17295	26.61705	27.14567	27.42461	27.4503	27.49223	27.57142
3298.32242	24.07849	24.39896	24.83572	25.22219	25.25721	25.69977	26.11431	26.55107	27.0907	27.37697	27.41367	27.46294	27.5458
3300.82283	24.00516	24.32563	24.76606	25.14886	25.19123	25.62644	26.04465	26.49242	27.03572	27.32566	27.38072	27.42998	27.53487
3303.32216	23.96127	24.27073	24.71483	25.08295	25.12165	25.56053	25.98241	26.43018	26.9698	27.2781	27.3405	27.40444	27.50933
3305.82226	23.89895	24.21575	24.64517	25.02797	25.06667	25.49087	25.91275	26.36419	26.90748	27.21945	27.28919	27.35314	27.48371
3308.32305	23.84031	24.14977	24.58285	24.96198	24.99701	25.42488	25.85411	26.31289	26.85985	27.16815	27.24523	27.32385	27.46177
3310.82241	23.78908	24.0912	24.52429	24.89607	24.93844	25.36265	25.79554	26.25065	26.79391	27.11322	27.20131	27.27994	27.42519
3313.32333	23.73403	24.03615	24.46923	24.83735	24.88339	25.30392	25.73681	26.19559	26.74253	27.06918	27.15727	27.23956	27.40684
3315.82333	23.90668	24.05098	24.43269	24.78245	24.82849	25.24168	25.67824	26.13703	26.70231	27.03263	27.12806	27.21769	27.38864
3318.32271	23.89934	24.12072	24.46204	24.77144	24.81381	25.20131	25.62319	26.08564	26.63991	26.97758	27.08034	27.18099	27.35561
3320.82294	23.76737	24.04746	24.4255	24.75324	24.78827	25.1721	25.58297	26.03808	26.5887	26.92636	27.03647	27.13712	27.33009
3323.3235	23.68311	23.9632	24.35959	24.70202	24.74071	25.12454	25.53174	25.98318	26.54114	26.88614	27.01093	27.10791	27.31189
3325.82301	23.60611	23.90088	24.2936	24.63236	24.6784	25.06956	25.49145	25.93188	26.49717	26.8385	26.96329	27.06394	27.27526
3328.32299	23.8484	23.98536	24.29366	24.59571	24.64175	25.01824	25.43645	25.88789	26.45687	26.79821	26.92667	27.03098	27.24965
3330.82305	23.73113	23.95984	24.30118	24.59589	24.63459	24.98538	25.39992	25.83668	26.413	26.758	26.8938	27.00546	27.23146
3333.32361	23.62477	23.88284	24.2462	24.56293	24.60163	24.95243	25.35596	25.79639	26.35802	26.70669	26.84984	26.96516	27.19851
3335.82335	23.53317	23.80592	24.1913	24.5117	24.55774	24.92322	25.33042	25.75984	26.32149	26.67383	26.8133	26.9323	27.18032
3338.32355	23.58455	23.76922	24.13624	24.44564	24.50269	24.8645	25.27537	25.70846	26.28477	26.62977	26.78392	26.91026	27.15462
3340.82366	23.69844	23.8721	24.16572	24.44209	24.48812	24.83525	25.23878	25.68288	26.24089	26.59691	26.74005	26.86638	27.12542
3343.32418	23.53338	23.79145	24.13279	24.42383	24.46253	24.7913	25.1985	25.62425	26.20427	26.55294	26.70709	26.82976	27.09247
3345.82417	23.52258	23.70358	24.07427	24.37266	24.4187	24.76215	25.17302	25.5951	26.16778	26.52746	26.67427	26.80061	27.078
3348.32428	24.39619	24.10006	24.19549	24.40946	24.4298	24.73656	25.13275	25.5585	26.12381	26.47615	26.63397	26.76031	27.04137
3350.82464	25.25876	24.71672	24.55156	24.61505	24.57667	24.76598	25.11079	25.52185	26.08718	26.43952	26.60102	26.73469	27.01942
3353.3245	25.97837	25.32256	24.95921	24.91626	24.83017	24.88367	25.13673	25.50375	26.05805	26.41406	26.56454	26.70556	26.98662
3355.82395	26.58035	25.85847	25.37033	25.23196	25.09815	25.03421	25.20285	25.4928	26.02876	26.37743	26.53158	26.66893	26.96467
3358.32466	27.11636	26.35044	25.76687	25.55876	25.40294	25.22522	25.30577	25.52232	26.02893	26.35925	26.49505	26.64341	26.94649
3360.82496	27.60457	26.80562	26.15232	25.87815	25.69296	25.41982	25.43063	25.55909	26.02166	26.32996	26.46943	26.61045	26.91353
3363.32499	28.03057	27.21694	26.50859	26.18303	25.97949	25.62928	25.5777	25.61807	26.04389	26.31182	26.44762	26.58864	26.88805
3365.82455	28.43797	27.60599	26.84625	26.48032	26.26944	25.83481	25.71716	25.69515	26.0806	26.31182	26.41826	26.56295	26.86603
3368.32446	28.73906	27.94745	27.17303	26.76306	26.54117	26.05148	25.87512	25.78337	26.13213	26.32665	26.41841	26.55209	26.84416
3370.82458	28.96312	28.22656	27.45948	27.02749	26.80927	26.26086	26.04045	25.88998	26.18366	26.34515	26.39654	26.52287	26.82228
3373.32452	29.1577	28.45051	27.69811	27.24777	27.04056	26.44443	26.19833	25.98913	26.25347	26.36358	26.39661	26.51928	26.793
3375.82471	29.34514	28.66731	27.90757	27.46089	27.24635	26.63554	26.36008	26.1105	26.32345	26.40787	26.39318	26.50851	26.77489
3378.32501	29.481	28.83619	28.09847	27.64079	27.43358	26.79708	26.50327	26.21332	26.40427	26.44465	26.40794	26.51226	26.76028
3380.82527	29.64264	29.00151	28.28214	27.80977	27.61358	26.95873	26.64656	26.32359	26.49253	26.48886	26.42279	26.50876	26.74945
3383.32526	29.75649	29.15206	28.43637	27.96033	27.7568	27.09093	26.7751	26.43377	26.57702	26.54032	26.44122	26.51985	26.73117
3385.82566	29.85949	29.27708	28.59075	28.11104	27.91852	27.24532	26.90379	26.53677	26.66166	26.59559	26.45613	26.52741	26.72038
3388.32522	29.96968	29.40195	28.71562	28.23958	28.05072	27.36651	27.02132	26.6286	26.75349	26.65439	26.48923	26.54951	26.72046
3390.8257	30.07252	29.53049	28.85149	28.36811	28.19027	27.50606	27.14618	26.7498	26.83798	26.70585	26.51867	26.57527	26.71319
3393.32502	30.20115	29.65544	28.97645	28.4894	28.30055	27.62001	27.25279	26.8454	26.92255	26.77207	26.54451	26.58644	26.71334
3395.82595	30.27102	29.75835	29.08669	28.61066	28.41813	27.72291	27.35202	26.92995	27.00344	26.81993	26.57035	26.60861	26.72084
3398.32545	30.35748	29.85028	29.18596	28.70993	28.52474	27.82585	27.44762	27.01087	27.077	26.88248	26.59987	26.62711	26.72466
3400.82567	30.41843	29.93108	29.29246	28.82009	28.63124	27.93602	27.54311	27.10635	27.16149	26.93761	26.64032	26.65655	26.72473
3403.32621	30.49737	30.0193	29.38802	28.91566	28.71946	28.03525	27.64601	27.19457	27.23505	27.00382	26.67717	26.68973	26.72488
3405.82548	30.55117	30.09279	29.45783	28.99281	28.80763	28.1124	27.72316	27.27173	27.3122	27.05528	26.71395	26.71183	26.7323
3408.32565	30.67667	30.20303	29.56808	29.09938	28.89951	28.22264	27.81505	27.35995	27.38575	27.11415	26.74346	26.74501	26.74713
3410.82623	30.69475	30.2656	29.64533	29.1803	28.99511	28.30723	27.89964	27.44086	27.45564	27.17303	26.78765	26.77452	26.75829
3413.3262	30.73428	30.31344	29.72253	29.26485	29.06498	28.38077	27.98052	27.50339	27.52552	27.23557	26.83919	26.8077	26.78413
3415.82661	30.78101	30.36825	29.7851	29.3421	29.14223	28.46169	28.06144	27.59532	27.59908	27.29078	26.87237	26.84456	26.78796
3418.32667	30.82763	30.43278	29.84388	29.40822	29.20835	28.53882	28.12756	27.64676	27.66889	27.35325	26.91282	26.874	26.80271
3420.82621	30.87795	30.47594	29.90278	29.47079	29.26358	28.59772	28.19013	27.71667	27.72776	27.40111	26.95701	26.90718	26.82121
3423.32692	30.92825	30.54056	29.969	29.53333	29.34081	28.67495	28.26002	27.78289	27.79398	27.46365	26.99754	26.95138	26.84339
3425.82695	30.94974	30.58354	30.03139	29.59573	29.39953	28.74101	28.32975	27.85262	27.85637	27.51504	27.04158	26.9734	26.8544
3428.32625	30.99651	30.62673	30.08299	29.65833	29.45847	28.81096	28.3997	27.9189	27.92637	27.5777	27.07855	27.02505	26.89504
3430.82696	31.05749	30.68771	30.1418	29.72449	29.51361	28.86978	28.45485	27.97772	27.9815	27.62916	27.12267	27.05449	26.90612
3433.32703	31.11135	30.74158	30.20067	29.78702	29.57615	28.93598	28.51738	28.03658	28.04038	27.66968	27.16319	27.09501	26.9283
3435.82667	31.13294	30.7739	30.24848	29.83851	29.62763	28.99113	28.57253	28.09907	28.08816	27.7138	27.19263	27.11343	26.94672
3438.32694	31.16891	30.81345	30.28166	29.87903	29.67916	29.03899	28.62773	28.15427	28.15436	27.77266	27.24414	27.15761	26.97255
3440.82684	31.19754	30.85641	30.32935	29.93039	29.71585	29.09036	28.67543	28.20197	28.20944	27.82039	27.28454	27.198	26.98725
3443.32722	31.23717	30.89246	30.38097	29.98568	29.76379	29.14564	28.72704	28.25725	28.25736	27.86464	27.32144	27.23124	27.01682
3445.82726	31.28381	30.9391	30.43243	30.0298	29.81525	29.19343	28.7785	28.30504	28.29413	27.90509	27.35455	27.25701	27.0279
3448.32691	31.31614	30.98218	30.4729	30.07761	29.8704	29.24491	28.82631	28.36019	28.3566	27.95655	27.395	27.30113	27.05367
3450.82775	31.35568	31.01814	30.51342	30.12914	29.9146	29.30379	28.88152	28.40072	28.4008	27.99707	27.4392	27.32697	27.07584
3453.3275	31.35942	31.0362	30.54294	30.16233	29.94411	29.34432	28.92571	28.45593	28.44501	28.03395	27.46873	27.3565	27.09436
3455.82719	31.38821	31.06858	30.57938	30.20651	29.98462	29.38483	28.9699	28.50378	28.48921	28.08181	27.50191	27.39336	27.11286
3458.32796	31.39912	31.0974	30.61536	30.23972	30.02884	29.42904	29.01044	28.54432	28.54074	28.12967	27.54977	27.43021	27.15706
3460.82808	31.44938	31.12617	30.63697	30.28388	30.06566	29.47321	29.0546	28.59215	28.5739	28.17384	27.58661	27.45236	27.17554
3463.32785	31.47818	31.16571	30.68726	30.33174	30.10985	29.52474	29.10247	28.63635	28.61442	28.2107	27.61979	27.49288	27.19771
3465.82816	31.48907	31.18736	30.71964	30.36493	30.13937	29.55793	29.13932	28.67688	28.66596	28.25489	27.66031	27.52239	27.21989
3468.32808	31.50348	31.20892	30.74121	30.39803	30.16881	29.59103	29.1761	28.71366	28.70274	28.288	27.68608	27.5555	27.23831
3470.82754	31.52161	31.23064	30.77009	30.42396	30.20207	29.62797	29.21304	28.75059	28.74335	28.32495	27.73037	27.58878	27.26425
3473.32827	31.54684	31.2487	30.7989	30.46082	30.23159	29.66482	29.24255	28.80213	28.78021	28.36547	27.76355	27.61829	27.29743
3475.82844	31.57564	31.2775	30.83487	30.49033	30.26477	29.70168	29.29042	28.83898	28.82808	28.40232	27.80041	27.65148	27.32328
3478.3285	31.59369	31.29914	30.85292	30.53453	30.29796	29.73487	29.33095	28.87951	28.85759	28.43918	27.83359	27.68099	27.34545
3480.82843	31.60817	31.32078	30.88173	30.5567	30.32747	29.77906	29.37514	28.91637	28.89079	28.46871	27.85945	27.69951	27.3603
3483.32793	31.64049	31.34593	30.89971	30.5788	30.35692	29.80484	29.39357	28.94948	28.9239	28.50182	27.89623	27.73996	27.38606
3485.82895	31.65862	31.37123	30.92859	30.61574	30.37917	29.83076	29.42684	28.97907	28.96816	28.55343	27.92948	27.77689	27.41565
3488.32863	31.68392	31.39294	30.96105	30.64533	30.41243	29.86769	29.45276	29.01233	28.99775	28.57934	27.9554	27.79179	27.43423
3490.82822	31.70549	31.41809	30.97546	30.66743	30.43453	29.88612	29.48954	29.04912	29.03453	28.60878	27.99585	27.82857	27.46
3493.32882	31.74854	31.44324	31.01135	30.70054	30.4603	29.93024	29.52265	29.07855	29.05662	28.62721	28.01061	27.85434	27.47842
3495.82914	31.65914	31.45772	31.04374	30.73006	30.49716	29.95609	29.55217	29.11174	29.09348	28.66773	28.0548	27.88385	27.50427
3498.3293	31.01104	31.12125	30.91145	30.68627	30.46805	29.97469	29.57811	29.13768	29.12673	28.70099	28.08806	27.90977	27.52651
3500.82871	30.41656	30.67721	30.65367	30.52124	30.3544	29.94546	29.60026	29.17452	29.16318	28.73417	28.1139	27.93928	27.5597
3503.32936	29.92456	30.25971	30.35881	30.30485	30.16737	29.85753	29.57473	29.18936	29.18841	28.76368	28.14341	27.96879	27.57086
3505.82961	29.50256	29.88542	30.05793	30.07003	29.96926	29.7475	29.52709	29.18943	29.20639	28.78211	28.17285	27.98722	27.59296
3508.32958	29.13202	29.54058	29.78281	29.82795	29.75654	29.61185	29.45384	29.18225	29.21372	28.82265	28.20605	28.02042	27.62249
3510.82972	28.80185	29.22509	29.5077	29.60422	29.54749	29.45786	29.35857	29.14937	29.21387	28.83381	28.22455	28.03893	27.63365
3513.32981	28.50469	28.93893	29.26191	29.39147	29.34208	29.31851	29.2596	29.10178	29.20329	28.85233	28.26142	28.07579	27.67419
3515.8292	28.2406	28.68219	29.02352	29.19711	29.1514	29.17922	29.16067	29.05791	29.17834	28.85246	28.26523	28.08327	27.689
3518.33001	27.98749	28.42541	28.79977	28.99172	28.95701	29.02887	29.04703	28.99564	29.14258	28.84162	28.28008	28.10546	27.70018
3520.82998	27.74908	28.19067	28.59073	28.80469	28.77733	28.89323	28.94442	28.92974	29.10603	28.82342	28.28757	28.11662	27.71868
3523.32998	27.52162	27.96688	28.37795	28.62495	28.59024	28.74284	28.81973	28.84909	29.06206	28.80882	28.29131	28.1277	27.73711
3525.83028	27.3163	27.75055	28.19098	28.45266	28.41061	28.60726	28.70983	28.7759	28.99988	28.79434	28.29152	28.13526	27.75567
3528.33031	27.10727	27.55253	27.99296	28.27666	28.24196	28.47164	28.60357	28.70267	28.956	28.77249	28.29169	28.14276	27.77051
3530.83021	26.91648	27.36541	27.81684	28.10789	28.08419	28.32855	28.48985	28.61831	28.89735	28.73953	28.28442	28.14284	27.78894
3533.33053	26.72588	27.17114	27.62992	27.93931	27.91562	28.18934	28.36898	28.53047	28.83886	28.70672	28.27731	28.13572	27.79651
3535.83031	26.54976	26.98768	27.45747	27.78888	27.76886	28.05359	28.26627	28.44611	28.78021	28.67744	28.27005	28.14314	27.81494
3538.32997	26.37385	26.8191	27.29624	27.63132	27.61863	27.92539	28.15275	28.3693	28.71072	28.63731	28.25928	28.13237	27.82619
3540.83014	26.21249	26.65775	27.14589	27.49566	27.47563	27.81542	28.05379	28.28134	28.6448	28.59342	28.24475	28.13252	27.83368
3543.3306	26.0475	26.49276	26.9809	27.34535	27.32166	27.67612	27.93651	28.18976	28.57522	28.54586	28.22288	28.11065	27.83016
3545.83007	25.90083	26.33875	26.84524	27.21336	27.20067	27.57349	27.83755	28.11649	28.50565	28.49831	28.20469	28.09247	27.83767
3548.33009	25.76151	26.19209	26.70226	27.07404	27.06136	27.44886	27.73494	28.03223	28.42871	28.44706	28.17179	28.07792	27.8378
3550.83014	25.64055	26.06379	26.56661	26.94574	26.93672	27.33156	27.636	27.93696	28.3628	28.3995	28.14992	28.06706	27.83428
3553.33028	25.51592	25.92814	26.42363	26.81376	26.80842	27.21794	27.5187	27.85637	28.29321	28.3556	28.12438	28.04886	27.8381
3555.83085	25.40599	25.81087	26.31002	26.69282	26.68748	27.097	27.41611	27.77213	28.21264	28.29705	28.08418	28.016	27.83094
3558.33125	25.28877	25.68998	26.18914	26.58294	26.58127	26.99446	27.32826	27.68427	28.14678	28.24221	28.0587	27.99785	27.8238
3560.83066	25.18616	25.57636	26.06817	26.46932	26.46765	26.89185	27.23666	27.60001	28.06991	28.19103	28.02587	27.96503	27.81667
3563.33083	25.09446	25.47732	25.9728	26.36661	26.37228	26.79281	27.14863	27.523	28.00025	28.13238	27.98924	27.93941	27.79839
3565.83135	24.99195	25.37114	25.86295	26.2641	26.25509	26.69397	27.05346	27.44985	27.92338	28.07387	27.95275	27.91025	27.7986
3568.33081	24.89298	25.27218	25.75665	26.1578	26.15612	26.58767	26.95816	27.35822	27.84646	28.01896	27.90886	27.88105	27.78407
3570.83078	24.8088	25.18432	25.66513	26.05893	26.06093	26.50348	26.87765	27.28505	27.78796	27.96414	27.87605	27.85191	27.76961
3573.33106	24.71349	25.08167	25.56615	25.96362	25.96929	26.41551	26.78968	27.20442	27.70737	27.89822	27.82481	27.81903	27.74407
3575.83153	24.64026	25.0011	25.4819	25.87938	25.88872	26.33127	26.71645	27.13853	27.63778	27.84699	27.78826	27.78247	27.72954
3578.33125	24.55967	24.91684	25.38663	25.78411	25.79345	26.25068	26.63954	27.07262	27.57921	27.79942	27.75905	27.7606	27.71501
3580.83176	24.47182	24.82532	25.30245	25.69993	25.70193	26.14815	26.54801	26.98477	27.51341	27.74463	27.71527	27.71682	27.70059
